libId,CATEGORY,TOTAL_READS,PF_READS,PCT_PF_READS,PF_NOISE_READS,PF_READS_ALIGNED,PCT_PF_READS_ALIGNED,PF_ALIGNED_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_MEDIAN_MISMATCHES,PF_MISMATCH_RATE,PF_HQ_ERROR_RATE,PF_INDEL_RATE,MEAN_READ_LENGTH,READS_ALIGNED_IN_PAIRS,PCT_READS_ALIGNED_IN_PAIRS,BAD_CYCLES,STRAND_BALANCE,PCT_CHIMERAS,PCT_ADAPTER,SAMPLE,LIBRARY,READ_GROUP,PF_BASES,PF_ALIGNED_BASES,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,IGNORED_READS,CORRECT_STRAND_READS,INCORRECT_STRAND_READS,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,PCT_USABLE_BASES,PCT_CORRECT_STRAND_READS,MEDIAN_CV_COVERAGE,MEDIAN_5PRIME_BIAS,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,SAMPLE,LIBRARY,READ_GROUP,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,LIBRARY,UNPAIRED_READS_EXAMINED,READ_PAIRS_EXAMINED,UNMAPPED_READS,UNPAIRED_READ_DUPLICATES,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,PERCENT_DUPLICATION,ESTIMATED_LIBRARY_SIZE,mapped_reads_w_dups
lib4710_C64RUACXX,UNPAIRED,22281490,22281490,1,0,22281490,1,1026821801,18536111,869826023,862704737,0,0.018072,0.004,0.000045,49.190363,0,0,0,0.500121,0,0,,,,1096034576,1096004709,3276150,482879210,403917818,124395490,81536301,0,6309117,6270219,0.002989,0.440581,0.368537,0.113499,0.074394,0.809118,0.809096,0.501546,0.427385,0.644372,0.673395,0.894919,,,,23536273,22281493,94.7%,3745380,16.8%,2093629,1010370,0,0,19183898,Unknown Library,22281490,0,0,10180450,0,0,0.456902,,0.946687
lib4711_C64RUACXX,UNPAIRED,5743086,5743086,1,0,5743086,1,262681671,4652022,216749059,214960241,0,0.018895,0.004493,0.000035,49.185942,0,0,0,0.500553,0,0,,,,282479093,282472797,1758558,122073802,116140742,21914367,20585478,0,1671087,1658792,0.006226,0.432161,0.411157,0.07758,0.072876,0.843319,0.8433,0.501846,0.502405,0.553809,0.586462,0.849485,,,,6102174,5743089,94.1%,1091065,19.0%,315758,291676,0,0,5358259,Unknown Library,5743086,0,0,2133683,0,0,0.371522,,0.941154
lib4712_C5TTJACXX,UNPAIRED,8201569,8201569,1,0,8201569,1,379246629,7001715,326872345,325405451,0,0.010104,0.004141,0.000038,49.361232,0,0,0,0.500489,0,0,,,,404839554,404828824,3824423,170746684,182739806,29183418,18334820,0,2455472,2445147,0.009447,0.421775,0.4514,0.072088,0.04529,0.873175,0.873152,0.501053,0.534084,0.456213,0.63839,0.668594,,,,8636805,8201572,95.0%,1199855,14.6%,505590,444706,0,0,4920454,Unknown Library,8201569,0,0,3432652,0,0,0.418536,,0.949607
lib4713_C5TTJACXX,UNPAIRED,8084146,8084146,1,0,8084146,1,365347642,6421111,296811446,295448353,0,0.022983,0.004944,0.000049,49.34533,0,0,0,0.500201,0,0,,,,398914851,398902858,5576041,141813878,182435101,33945752,35132580,0,2243104,2220722,0.013978,0.35551,0.457342,0.085098,0.088073,0.812852,0.812828,0.502507,0.639773,0.315929,0.782792,0.386065,,,,8550307,8084149,94.5%,1663036,20.6%,464557,450287,0,0,8528529,Unknown Library,8084146,0,0,4168346,0,0,0.51562,,0.945480
lib4714_C5TTJACXX,UNPAIRED,8278647,8278647,1,0,8278647,1,379845786,7139473,331392615,329860665,0,0.012281,0.004378,0.000044,49.351061,0,0,0,0.500431,0,0,,,,408560013,408549172,4709587,175355649,170567456,36432246,21484669,0,2418544,2404276,0.011528,0.429216,0.417496,0.089175,0.052588,0.846711,0.846689,0.501479,0.483431,0.536058,0.611099,0.773769,,,,8751507,8278650,94.6%,1139175,13.8%,649158,419737,0,0,5031175,Unknown Library,8278647,0,0,3228491,0,0,0.389978,,0.945968
lib4715_C5TTJACXX,UNPAIRED,7689127,7689127,1,0,7689127,1,352281795,6230185,290461025,289098243,0,0.018216,0.00473,0.000043,49.343934,0,0,0,0.500345,0,0,,,,379411778,379400819,3824346,143432632,177979708,27220698,26943774,0,2220608,2201960,0.01008,0.37805,0.469107,0.071747,0.071017,0.847158,0.847133,0.502108,0.619859,0.355305,0.742105,0.459011,,,,8127784,7689130,94.6%,1458943,19.0%,382603,444335,0,0,6957705,Unknown Library,7689127,0,0,3711079,0,0,0.48264,,0.946030
lib4716_C5TTJACXX,UNPAIRED,8246997,8246997,1,0,8246997,1,381210852,7156534,333876527,332387979,0,0.010185,0.004446,0.000037,49.356699,0,0,0,0.50025,0,0,,,,407044552,407034881,3641033,188929495,162602988,34065345,17796352,0,2466696,2462825,0.008945,0.46416,0.399482,0.083691,0.043722,0.863642,0.863622,0.500393,0.453473,0.610513,0.6057,0.877263,,,,8690092,8247000,94.9%,1090464,13.2%,613669,421546,0,0,4512912,Unknown Library,8246997,0,0,2983204,0,0,0.361732,,0.949011
lib4717_C5TTJACXX,UNPAIRED,6985736,6985736,1,0,6985736,1,320760898,5711286,267046478,265837170,0,0.018447,0.003866,0.000034,49.348658,0,0,0,0.500587,0,0,,,,344736696,344729318,1508650,163187668,135744713,20212913,24075496,0,2101068,2088045,0.004376,0.473379,0.393772,0.058634,0.069839,0.867151,0.867132,0.501554,0.478119,0.605408,0.583688,0.85727,,,,7359789,6985739,94.9%,1274451,18.2%,249566,358017,0,0,6348480,Unknown Library,6985736,0,0,2963801,0,0,0.424265,,0.949176
lib4718_C5TTJACXX,UNPAIRED,8287371,8287371,1,0,8287371,1,384222052,7005488,328448729,326983262,0,0.01176,0.004145,0.000038,49.356805,0,0,0,0.500468,0,0,,,,409038155,409027974,2659595,184543308,180374811,22277917,19172568,0,2532179,2514766,0.006502,0.451175,0.440984,0.054466,0.046873,0.892159,0.892137,0.501725,0.511316,0.509536,0.601115,0.742716,,,,8702982,8287374,95.2%,1281884,15.5%,335703,454911,0,0,5441037,Unknown Library,8287371,0,0,3662802,0,0,0.441974,,0.952245
lib4719_C5TTJACXX,UNPAIRED,7648433,7648433,1,0,7648433,1,354328203,6719470,313551819,312165475,0,0.007676,0.004044,0.000037,49.364209,0,0,0,0.5008,0,0,,,,377558848,377549338,3207413,171216944,161885933,27634406,13604919,0,2318303,2313717,0.008495,0.453496,0.428781,0.073194,0.036035,0.882276,0.882254,0.500495,0.492214,0.518422,0.598033,0.797805,,,,8042743,7648436,95.1%,928964,12.1%,514947,395863,0,0,3529985,Unknown Library,7648433,0,0,2982362,0,0,0.389931,,0.950973
lib4720_C5TTJACXX,UNPAIRED,8040923,8040923,1,0,8040923,1,373744031,6833054,321238634,319825608,0,0.011745,0.003806,0.000039,49.361021,0,0,0,0.500489,0,0,,,,396908168,396898475,1479552,179118596,169002514,27554423,19743520,0,2413423,2401999,0.003728,0.451296,0.425808,0.069424,0.049745,0.877104,0.877082,0.501186,0.49811,0.528301,0.59935,0.764062,,,,8463913,8040926,95.0%,1207870,15.0%,456016,438220,0,0,5262160,Unknown Library,8040923,0,0,3205725,0,0,0.398676,,0.950024
lib4721_C5TTJACXX,UNPAIRED,8157537,8157537,1,0,8157537,1,368911168,6896439,316263776,314864961,0,0.01443,0.004578,0.000042,49.35644,0,0,0,0.500658,0,0,,,,402626985,402616138,6373393,166245095,168672737,37318961,24006551,0,2339895,2328344,0.01583,0.412912,0.418942,0.092691,0.059626,0.831854,0.831832,0.501237,0.502727,0.494448,0.626603,0.714147,,,,8601101,8157540,94.8%,1261099,15.5%,638269,405001,0,0,5728912,Unknown Library,8157537,0,0,3431372,0,0,0.420638,,0.948429
lib4722_C5TTJACXX,UNPAIRED,8006728,8006728,1,0,8006728,1,363628416,6837113,314218895,312842867,0,0.012469,0.004798,0.000052,49.363836,0,0,0,0.500366,0,0,,,,395242806,395232762,4443989,171524047,167659101,31539924,20066080,0,2370860,2363300,0.011244,0.433982,0.424203,0.079801,0.05077,0.858186,0.858164,0.500798,0.500252,0.514796,0.626286,0.73359,,,,8468899,8006731,94.5%,1169616,14.6%,538627,419872,0,0,5032410,Unknown Library,8006728,0,0,3262809,0,0,0.407508,,0.945427
lib4723_C5TTJACXX,UNPAIRED,8303225,8303225,1,0,8303225,1,387209418,7387747,347528559,345987319,0,0.009341,0.004375,0.000047,49.36137,0,0,0,0.500597,0,0,,,,409858560,409847883,3439733,180572085,173179986,34733676,17922678,0,2442662,2432870,0.008393,0.440583,0.422547,0.084748,0.04373,0.86313,0.863108,0.501004,0.466096,0.537654,0.627299,0.755798,,,,8764164,8303228,94.7%,915479,11.0%,667789,393280,0,0,3848940,Unknown Library,8303225,0,0,3424054,0,0,0.412376,,0.947406
lib4724_C5TTJACXX,UNPAIRED,7693070,7693070,1,0,7693070,1,349730532,6664382,306653615,305286297,0,0.013109,0.005062,0.000046,49.355114,0,0,0,0.500464,0,0,,,,379692350,379682503,5052593,161662428,157182264,35358432,20427233,0,2240255,2228289,0.013307,0.425783,0.413983,0.093126,0.053801,0.839767,0.839745,0.501339,0.487815,0.506323,0.636187,0.753637,,,,8131028,7693073,94.6%,1028689,13.4%,634619,374653,0,0,4616245,Unknown Library,7693070,0,0,3036474,0,0,0.394703,,0.946137
lib4725_C5TTJACXX,UNPAIRED,8464568,8464568,1,0,8464568,1,383263515,7311849,334210876,332709852,0,0.010257,0.005165,0.000043,49.361659,0,0,0,0.500844,0,0,,,,417825116,417813586,6369601,175494828,184786993,33420473,17742147,0,2509016,2484130,0.015245,0.420031,0.442271,0.079989,0.042464,0.862303,0.862279,0.502492,0.525906,0.442853,0.642575,0.649762,,,,8913701,8464571,95.0%,1152720,13.6%,600411,437453,0,0,4502388,Unknown Library,8464568,0,0,3612609,0,0,0.426792,,0.949613
lib4726_C5TTJACXX,UNPAIRED,6444090,6444090,1,0,6444090,1,291581580,5347879,246087634,244983844,0,0.017988,0.005272,0.00005,49.35102,0,0,0,0.500239,0,0,,,,318022412,318014201,4980934,122108478,139906091,28921176,22097920,0,1816871,1808372,0.015663,0.383972,0.439937,0.090943,0.069487,0.823908,0.823887,0.501172,0.579145,0.394572,0.725828,0.513761,,,,6847988,6444093,94.1%,1096212,17.0%,463104,333970,0,0,5249972,Unknown Library,6444090,0,0,2849671,0,0,0.442215,,0.941019
lib4727_C5TTJACXX,UNPAIRED,7578775,7578775,1,0,7578775,1,349230546,6584557,306925212,305583100,0,0.012025,0.004776,0.00005,49.361641,0,0,0,0.500003,0,0,,,,374100768,374091441,4039934,157745985,163021699,30811323,18472827,0,2201597,2182899,0.010799,0.421678,0.43578,0.082363,0.049381,0.857458,0.857437,0.502132,0.523043,0.445703,0.695604,0.576761,,,,8025261,7578778,94.4%,994219,13.1%,548333,380622,0,0,4296604,Unknown Library,7578775,0,0,3240604,0,0,0.427589,,0.944365
lib4728_C4W9KACXX,UNPAIRED,8195654,8195654,1,0,8195654,1,367805670,6771532,308995728,307489608,0,0.01915,0.005758,0.000045,49.338896,0,0,0,0.500721,0,0,,,,404364519,404353171,7160523,159459312,165339181,42825599,29569237,0,2279520,2270339,0.017709,0.394357,0.408898,0.105911,0.073127,0.803254,0.803232,0.501009,0.504372,0.520326,0.650746,0.72694,,,,8682498,8195657,94.4%,1424123,17.4%,709393,402052,0,0,6889099,Unknown Library,8195654,0,0,3348530,0,0,0.408574,,0.943928
lib4729_C4W9KACXX,UNPAIRED,7881532,7881532,1,0,7881532,1,363801718,6694622,312947432,311441627,0,0.012955,0.003921,0.000043,49.352166,0,0,0,0.500307,0,0,,,,388970674,388959881,1989654,175491080,164723199,26247821,20508324,0,2393454,2368957,0.005115,0.45118,0.423497,0.067482,0.052726,0.874677,0.874653,0.502572,0.486993,0.528625,0.604469,0.778029,,,,8312164,7881535,94.8%,1186911,15.1%,416652,406835,0,0,5328886,Unknown Library,7881532,0,0,3115873,0,0,0.395338,,0.948193
lib4730_C4W9KACXX,UNPAIRED,7293534,7293534,1,0,7293534,1,336270144,6106940,285099262,283723087,0,0.013407,0.004144,0.000044,49.344065,0,0,0,0.50024,0,0,,,,359892615,359882292,2650415,146421236,163804581,26506979,20499314,0,2153697,2145987,0.007365,0.406859,0.455162,0.073655,0.056961,0.86202,0.861996,0.500897,0.542277,0.450128,0.655771,0.637132,,,,7707212,7293537,94.6%,1186595,16.3%,431165,376711,0,0,5261582,Unknown Library,7293534,0,0,2925623,0,0,0.401126,,0.946326
lib4731_C4W9KACXX,UNPAIRED,7967849,7967849,1,0,7967849,1,352978262,6507271,293433386,291955028,0,0.020625,0.00603,0.000051,49.336182,0,0,0,0.500981,0,0,,,,393103249,393091264,10109080,153175759,169100378,31316433,29390423,0,2246032,2233582,0.025717,0.38967,0.430181,0.079667,0.074767,0.819851,0.819826,0.50139,0.563231,0.41555,0.689231,0.583792,,,,8418290,7967852,94.6%,1460579,18.3%,456150,406739,0,0,7121952,Unknown Library,7967849,0,0,3823773,0,0,0.4799,,0.946493
lib4732_C4W9KACXX,UNPAIRED,7789297,7789297,1,0,7789297,1,351266232,5955195,275223591,273868545,0,0.026483,0.005303,0.00006,49.336437,0,0,0,0.500701,0,0,,,,384296159,384283401,5626989,129399741,180078607,31329789,37848711,0,2127688,2107279,0.014643,0.33673,0.468609,0.081528,0.098492,0.805339,0.805312,0.50241,0.732409,0.239145,0.854426,0.268899,,,,8251115,7789300,94.4%,1834103,23.5%,374200,427363,0,0,9534036,Unknown Library,7789297,0,0,4313167,0,0,0.55373,,0.944030
lib4733_C4W9KACXX,UNPAIRED,8436042,8436042,1,0,8436042,1,391555416,7138834,334891109,333269407,0,0.011811,0.00433,0.000037,49.347191,0,0,0,0.500218,0,0,,,,416294976,416284783,2163082,203457516,169798934,21800224,19065197,0,2599592,2599416,0.005196,0.488746,0.407891,0.052369,0.045798,0.896637,0.896615,0.500017,0.472536,0.600736,0.595842,0.881215,,,,8947365,8436045,94.3%,1297209,15.4%,326032,456634,0,0,5513605,Unknown Library,8436042,0,0,3446596,0,0,0.408556,,0.942852
lib4734_C4W9KACXX,UNPAIRED,8135516,8135516,1,0,8135516,1,376183850,6906608,322006351,320384050,0,0.009664,0.004396,0.000035,49.340196,0,0,0,0.500517,0,0,,,,401407956,401397913,2623292,194955916,168491564,19908688,15418692,0,2538414,2535678,0.006535,0.485692,0.419762,0.049598,0.038412,0.905454,0.905432,0.50027,0.4888,0.606935,0.58177,0.885778,,,,8603307,8135519,94.6%,1228909,15.1%,312030,429624,0,0,4830915,Unknown Library,8135516,0,0,3282846,0,0,0.40352,,0.945627
lib4735_C4W9KACXX,UNPAIRED,6206848,6206848,1,0,6206848,1,288167759,5161734,242208018,240991911,0,0.011954,0.004466,0.000034,49.337952,0,0,0,0.500677,0,0,,,,306233170,306226390,1704536,145076571,131726924,13741339,13977161,0,1919168,1914113,0.005566,0.473756,0.430162,0.044873,0.045643,0.903918,0.903898,0.500659,0.509971,0.573027,0.588054,0.88612,,,,6595417,6206851,94.1%,1045115,16.8%,184060,333487,0,0,4387962,Unknown Library,6206848,0,0,2640817,0,0,0.425468,,0.941085
lib4736_C4W9KACXX,UNPAIRED,8598907,8598907,1,0,8598907,1,392210099,7376517,341047940,339386825,0,0.01441,0.005188,0.000048,49.34514,0,0,0,0.500536,0,0,,,,424314268,424303764,5691886,185468448,170899250,38154051,24090567,0,2480513,2477042,0.013415,0.437112,0.402776,0.089922,0.056777,0.839888,0.839867,0.50035,0.473814,0.552906,0.612233,0.791262,,,,9079553,8598910,94.7%,1222391,14.2%,659872,421093,0,0,5631636,Unknown Library,8598907,0,0,3515443,0,0,0.408824,,0.947063
lib4737_C4W9KACXX,UNPAIRED,8420304,8420304,1,0,8420304,1,382217595,7154957,329424252,327782622,0,0.015013,0.005091,0.000049,49.340158,0,0,0,0.500283,0,0,,,,415459131,415448378,5772218,176064490,170124841,38663852,24823424,0,2425957,2415648,0.013894,0.423794,0.409497,0.093065,0.059751,0.833291,0.833269,0.501065,0.48099,0.522176,0.605551,0.727273,,,,8937332,8420307,94.2%,1265348,15.0%,660328,416331,0,0,5874963,Unknown Library,8420304,0,0,3437201,0,0,0.408204,,0.942150
lib4738_C4W9KACXX,UNPAIRED,8230514,8230514,1,0,8230514,1,372183306,7177026,328529553,326894271,0,0.012563,0.005064,0.000045,49.341837,0,0,0,0.500255,0,0,,,,406108677,406097498,5700964,170725795,162330469,45323405,22017403,0,2346349,2346275,0.014038,0.420406,0.399733,0.111607,0.054217,0.820139,0.820116,0.500008,0.449403,0.581378,0.64009,0.804658,,,,8715521,8230517,94.4%,1053489,12.8%,843527,397862,0,0,4674090,Unknown Library,8230514,0,0,3029807,0,0,0.368119,,0.944351
lib4739_C4W9KACXX,UNPAIRED,6403335,6403335,1,0,6403335,1,293695013,5734528,264866255,263281784,0,0.007311,0.004549,0.000033,49.275848,0,0,0,0.499894,0,0,,,,315529760,315522624,2397821,147393296,119738233,34359928,11633520,0,1882402,1920570,0.0076,0.46714,0.379492,0.108898,0.036871,0.846632,0.846613,0.494982,0.573338,0.522682,0.603179,0.828046,,,,7000381,6403338,91.5%,668808,10.4%,681101,323930,0,0,2506465,Unknown Library,6403335,0,0,2314059,0,0,0.361383,,0.914712
lib4740_C4W9KACXX,UNPAIRED,8442513,8442513,1,0,8442513,1,383995818,7278799,334366384,332716338,0,0.010664,0.004785,0.000036,49.342283,0,0,0,0.500385,0,0,,,,416572862,416561874,5087222,182085089,171438416,38483441,19468190,0,2483626,2486800,0.012212,0.437114,0.411556,0.092383,0.046735,0.84867,0.848647,0.499681,0.459548,0.576915,0.593743,0.861915,,,,8916584,8442516,94.7%,1163715,13.8%,701554,420493,0,0,4776461,Unknown Library,8442513,0,0,3220178,0,0,0.381424,,0.946833
lib4741_C4W9KACXX,UNPAIRED,7973787,7973787,1,0,7973787,1,362350910,6690101,308412968,306905837,0,0.015138,0.00474,0.000046,49.335172,0,0,0,0.500224,0,0,,,,393388151,393375554,6043056,156235674,177063298,30096157,23937942,0,2289496,2282176,0.015362,0.397167,0.450113,0.076507,0.060853,0.847279,0.847252,0.500801,0.545859,0.453278,0.707599,0.595717,,,,8424789,7973790,94.6%,1283687,16.1%,488717,399992,0,0,5857598,Unknown Library,7973787,0,0,3518879,0,0,0.441306,,0.946467
lib4742_C4W9KACXX,UNPAIRED,7896867,7896867,1,0,7896867,1,361816882,6904202,319780130,318198555,0,0.010809,0.004576,0.00004,49.339691,0,0,0,0.500336,0,0,,,,389628977,389618536,4855860,165831140,162382691,37492563,19056804,0,2297482,2299157,0.012463,0.425624,0.416774,0.096229,0.048911,0.842398,0.842375,0.499818,0.462198,0.57668,0.624117,0.828758,,,,8360796,7896870,94.5%,992666,12.6%,704943,384741,0,0,4177791,Unknown Library,7896867,0,0,2953107,0,0,0.373959,,0.944511
lib4743_C4W9KACXX,UNPAIRED,7363381,7363381,1,0,7363381,1,331325170,5860830,268603556,267258014,0,0.021221,0.005123,0.000042,49.327367,0,0,0,0.500312,0,0,,,,363216198,363206086,7100502,151424732,150689198,25580118,28412198,0,2112926,2107456,0.01955,0.416911,0.414886,0.070429,0.078226,0.831798,0.831774,0.500648,0.506264,0.544074,0.619834,0.790615,,,,7782253,7363384,94.6%,1502552,20.4%,332703,358748,0,0,7359782,Unknown Library,7363381,0,0,3336998,0,0,0.453188,,0.946176
lib4744_C5TTJACXX,UNPAIRED,6793229,6793229,1,0,6793229,1,307437331,5559899,255676295,254238597,0,0.017079,0.005257,0.000044,49.305355,0,0,0,0.500663,0,0,,,,334942570,334933324,5290221,131868956,152909431,23092069,21773082,0,1975976,1958941,0.015795,0.393717,0.456537,0.068945,0.065007,0.850254,0.85023,0.502165,0.590995,0.384372,0.71191,0.504053,,,,7180136,6793232,94.6%,1233331,18.2%,331520,381082,0,0,5685149,Unknown Library,6793229,0,0,3150199,0,0,0.463726,,0.946114
lib4745_C5TTJACXX,UNPAIRED,7017284,7017284,1,0,7017284,1,319367109,5461373,255018016,253602089,0,0.025402,0.004277,0.000039,49.29065,0,0,0,0.500579,0,0,,,,345886488,345877337,3084056,130967032,148639633,29779308,33407546,0,1946829,1937860,0.008917,0.378652,0.429747,0.086098,0.096588,0.808398,0.808377,0.501154,0.563186,0.435558,0.654779,0.620243,,,,7416073,7017287,94.6%,1555912,22.2%,385486,368798,0,0,8318674,Unknown Library,7017284,0,0,3139396,0,0,0.44738,,0.946226
lib4746_C5TTJACXX,UNPAIRED,5695373,5695373,1,0,5695373,1,261649532,4258368,200210192,199098503,0,0.022793,0.004222,0.000048,49.301811,0,0,0,0.501346,0,0,,,,280792201,280782696,1708578,93716087,142444829,17924848,24988478,0,1610474,1581565,0.006085,0.333767,0.507313,0.063839,0.088996,0.841081,0.841052,0.504528,0.788852,0.219074,0.897301,0.234525,,,,6054527,5695376,94.1%,1437006,25.2%,173835,337461,0,0,6987692,Unknown Library,5695373,0,0,3207605,0,0,0.563195,,0.940680
lib4747_C5TTJACXX,UNPAIRED,7367273,7367273,1,0,7367273,1,336697890,6368282,294327034,292719426,0,0.012125,0.004739,0.000037,49.32026,0,0,0,0.500704,0,0,,,,363355818,363346672,4757503,169091803,143696048,28153314,17648493,0,2198694,2182587,0.013094,0.465373,0.395479,0.077483,0.048572,0.860852,0.860831,0.501838,0.458498,0.605164,0.595995,0.892344,,,,7747842,7367276,95.1%,998992,13.6%,494004,360825,0,0,4327659,Unknown Library,7367273,0,0,2824660,0,0,0.383406,,0.950881
lib4748_C5TTJACXX,UNPAIRED,6763635,6763635,1,0,6763635,1,309368503,5827508,269735764,268071521,0,0.012751,0.004867,0.000031,49.264027,0,0,0,0.500022,0,0,,,,333203899,333196485,3035341,152729723,129707472,30585271,17138909,0,1989784,2021754,0.00911,0.458377,0.389282,0.091793,0.051438,0.84766,0.847641,0.496015,0.551098,0.511275,0.588577,0.816343,,,,7428347,6763638,91.1%,936128,13.8%,547903,363599,0,0,4104381,Unknown Library,6763635,0,0,2734626,0,0,0.404313,,0.910517
lib4749_C5TTJACXX,UNPAIRED,12523570,12523570,1,0,12523570,1,584294281,10416576,490762473,488129808,0,0.011393,0.00411,0.000041,49.32853,0,0,0,0.500825,0,0,,,,617769303,617751082,2390874,289980692,268529652,28718885,28131199,0,3911130,3876076,0.00387,0.469413,0.434689,0.046489,0.045538,0.904103,0.904076,0.502251,0.490148,0.57816,0.576505,0.895179,,,,13099337,12523573,95.6%,2106995,16.8%,400812,666488,0,0,8777649,Unknown Library,12523570,0,0,5937990,0,0,0.474145,,0.956046
lib4750_C5TTJACXX,UNPAIRED,7988952,7988952,1,0,7988952,1,366999532,6912987,320391562,318644524,0,0.009724,0.004727,0.000037,49.322954,0,0,0,0.500583,0,0,,,,394038709,394028445,3425001,182422109,164255692,28082417,15843573,0,2425164,2413346,0.008692,0.462967,0.416863,0.07127,0.040209,0.879829,0.879806,0.501221,0.467736,0.580453,0.597117,0.876144,,,,8413646,7988955,95.0%,1075966,13.5%,499943,396982,0,0,4265438,Unknown Library,7988952,0,0,3126646,0,0,0.391371,,0.949523
lib4751_C5TTJACXX,UNPAIRED,7693018,7693018,1,0,7693018,1,355609987,6587286,307094136,305396013,0,0.00978,0.00454,0.000034,49.318172,0,0,0,0.500701,0,0,,,,379405582,379395883,2723406,186247657,159413707,16993940,14017468,0,2429590,2418024,0.007178,0.490906,0.420178,0.044792,0.036947,0.911084,0.91106,0.501193,0.478119,0.599792,0.58813,0.906405,,,,8098229,7693021,95.0%,1105733,14.4%,259192,423164,0,0,4368788,Unknown Library,7693018,0,0,3154405,0,0,0.410035,,0.949963
lib4752_C5TTJACXX,UNPAIRED,8044429,8044429,1,0,8044429,1,365313071,6757679,311462325,309752261,0,0.015997,0.004838,0.000043,49.31285,0,0,0,0.50049,0,0,,,,396693718,396682691,6034840,168977518,165444497,31414141,24812294,0,2330112,2318616,0.015213,0.425977,0.41707,0.079192,0.062549,0.843047,0.843023,0.501236,0.480771,0.531228,0.619358,0.756789,,,,8474464,8044432,94.9%,1286751,16.0%,510261,384641,0,0,6011913,Unknown Library,8044429,0,0,3455089,0,0,0.429501,,0.949255
lib4753_C5TTJACXX,UNPAIRED,8444748,8444748,1,0,8444748,1,383164545,7159085,328898839,327106103,0,0.013567,0.004808,0.000041,49.320465,0,0,0,0.500274,0,0,,,,416498902,416487634,6254363,173139916,179172560,34904518,23016906,0,2468522,2459038,0.015017,0.415714,0.430199,0.083807,0.055264,0.845913,0.845891,0.500962,0.512234,0.478827,0.647758,0.684829,,,,8900021,8444751,94.9%,1285664,15.2%,593766,434857,0,0,5667223,Unknown Library,8444748,0,0,3547722,0,0,0.42011,,0.948846
lib4754_C5TTJACXX,UNPAIRED,8547837,8547837,1,0,8547837,1,393301694,7476029,346964061,344977808,0,0.009304,0.004232,0.000038,49.314595,0,0,0,0.500481,0,0,,,,421533124,421522383,3537958,193630162,172945776,34121547,17287235,0,2577300,2565965,0.008393,0.459359,0.410288,0.080948,0.041011,0.869648,0.869625,0.501102,0.463651,0.584983,0.608557,0.866982,,,,9016077,8547840,94.8%,1071809,12.5%,629172,440881,0,0,4292645,Unknown Library,8547837,0,0,3221419,0,0,0.376869,,0.948066
lib4755_C5TTJACXX,UNPAIRED,8260905,8260905,1,0,8260905,1,379570441,7056762,327660492,325806767,0,0.011617,0.004446,0.000041,49.313395,0,0,0,0.500578,0,0,,,,407373272,407362913,3865320,177899187,168096462,36924861,20577489,0,2417709,2414991,0.009489,0.436709,0.412645,0.090644,0.050514,0.849355,0.849333,0.500281,0.46898,0.574222,0.598315,0.8454,,,,8725523,8260908,94.7%,1204144,14.6%,665422,406764,0,0,5131435,Unknown Library,8260905,0,0,3124122,0,0,0.378182,,0.946752
lib4756_C5TTJACXX,UNPAIRED,8742749,8742749,1,0,8742749,1,401502444,7531013,349501084,347584068,0,0.011891,0.004849,0.000047,49.315508,0,0,0,0.500392,0,0,,,,431153105,431140721,5640302,187369651,182782135,34436283,20912894,0,2539261,2531633,0.013082,0.43459,0.42395,0.079872,0.048506,0.858541,0.858516,0.500752,0.476508,0.519788,0.611711,0.757641,,,,9217923,8742752,94.8%,1211737,13.9%,615994,414390,0,0,5110139,Unknown Library,8742749,0,0,3695974,0,0,0.422747,,0.948451
